TweetDate,TweetText,TweetAuthor,TweetLocation,AllHashtags
2021-03-25 12:04:07,RT @UniteBlue: Trump doesn't care. He never cared. #CovidVaccine https://t.co/uMwatIk0C4,zapher134,USA!,['CovidVaccine']
2021-03-25 12:03:58,"#CovidVaccine 

Latest figures show Ireland has received 855,360 doses of vaccine

680,015 doses administered as of Sunday March 21st

@VirginMediaNews https://t.co/9AuJDanxdF",PaulQuinnNews,"Dublin City, Ireland",['CovidVaccine']
2021-03-25 12:03:53,RT @Iplaywithgerms: The preprint of our study looking at attitudes about #COVID19 risk and #vaccineacceptance in people with #chronicdiseas…,epi_twit,Broad Street,"['COVID19', 'vaccineacceptance']"
2021-03-25 12:03:51,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Ndreajess,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:03:51,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",mrmurray1029,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:03:50,RT @OxfamIFIs: 9/10 people living in the poorest countries may not access a #COVID19Vaccine this year. What is the @WorldBank's role in pro…,JonSward,"Lewes, UK via Santa Fe, NM",['COVID19Vaccine']
2021-03-25 12:03:33,RT @NovelSci: Vaccine infertility claims on YouTube sweep across fringe platforms via @firstdraftnews https://t.co/JrNbsspFem #vaccine #cov…,epi_twit,Broad Street,['vaccine']
2021-03-25 12:03:30,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Paulyh4u,USA,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:03:29,I feel emotional. I feel thrilled. I feel like I won a lottery. This is it!! Today is my scheduled 1st dose!! #COVID19Vaccine #science #fightingcovid19 https://t.co/clHpRKWtTo,myscriptedlight,"New York, USA","['COVID19Vaccine', 'science', 'fightingcovid19']"
2021-03-25 12:03:29,"Six second doses??? Some lack of ambition... for a CEO paid e 420,000 a year... embarrassing. Who does this man report to??? @paulreiddublin @FergalBowers @DonnellyStephen @Leovr51 @MichaelMartinTD #CovidVaccine https://t.co/dYj43Tfet5",ProfPatOConnor,,['CovidVaccine']
2021-03-25 12:03:26,"Reminder #COVID19 #vaccines may sensitise #vaccine recipients to more severe disease than if they were not #vaccinated &amp; may worsen COVID-19 disease
https://t.co/gnaKYkBbUD",FutureGhost14,,"['COVID19', 'vaccines', 'vaccine', 'vaccinated']"
2021-03-25 12:03:26,"EU has lied saying they supplied millions of vaccine doses to the UK, while the UK has supplied none to the EU. In fact, the EU has has no access to vaccines at all. Commercial companies have supplied vaccines in line with agreed contracts. 
#CovidVaccine https://t.co/YvsHGMROZR",TegoArcanaDei,Switzerland,['CovidVaccine']
2021-03-25 12:03:25,RT @GrahamStretch: Delighted to be giving the #CovidVaccine to inpatients at Lakeside Mental Health Unit today as part of a collaboration b…,HounslowCCG,"Hounslow, London",['CovidVaccine']
2021-03-25 12:03:21,"RT @PIB_Patna: 'The role of media is crucial in the success of #LargestVaccineDrive' opined Shri N K Sinha ,State Immunisation Officer of @…",bdevasis,Patna & Bhubaneswar,['LargestVaccineDrive']
2021-03-25 12:03:19,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",jsouatfan,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:03:17,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ShelliTweetz,It's Windy Here,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:03:13,Trump doesn't care. He never cared. #CovidVaccine https://t.co/uMwatIk0C4,UniteBlue,United States,['CovidVaccine']
2021-03-25 12:03:11,"If you're 50 or over, you can book an appointment for your first or second dose of vaccine at the NHS Covid-19 vaccination centre, Newham at @ExCeLLondon. 

To do this, call 07783813614 or email 👉 bartshealth.excel.vaccinations@nhs.net

#CovidVaccine
#GetTheVaccine https://t.co/YcIUtyHuu0",NHSBartsHealth,East London,"['CovidVaccine', 'GetTheVaccine']"
2021-03-25 12:03:10,"I’ve had my jab. Excellence, quick and friendly service at the Colchester United vaccination centre. When it’s your turn, make sure you go and get it. #CovidVaccine @EPUTNHS @MSEssex_HCP https://t.co/HgSLxzLbzR",JamesSharp87,Essex,['CovidVaccine']
2021-03-25 12:03:07,"RT @prodefencejammu: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regis…",SpokespersonMoD,New Delhi,['IndiaFightsCorona']
2021-03-25 12:03:00,"A #CovidVaccine pop up clinic will be at Kashmir Youth Project (KYP) this afternoon, 1pm-3pm. 

It is for anyone aged 50 and above, or aged 18-49 with a chronic health condition.

No appointment is needed but you must be registered with a Rochdale GP

https://t.co/mBOZCDQNI9 https://t.co/H9wEgayQU1",lwrochdale,"Rochdale, England",['CovidVaccine']
2021-03-25 12:02:55,"RT @LizReynoldsDub: Siobhan from Canices Road #vaccinated 
Great day for the people we support @StMichaelsHouse 
@HSECHODNCC @AnneRabbitte…",StMichaelsHouse,"Dublin, Ireland",['vaccinated']
2021-03-25 12:02:50,"RT @DOTW_UK: 🗣️ NEW LANGUAGES!

Our #coronavirus vaccine guidance is now available in:
#Amharic
#French
#Indonesian
#Malayalam
#Polish
#Por…",RunMoragRun,,"['coronavirus', 'Amharic', 'French', 'Indonesian', 'Malayalam', 'Polish']"
2021-03-25 12:02:48,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",BobbiPitz,"Fort Myers, FL","['KrispyKreme', 'vaccinated']"
2021-03-25 12:02:38,"RT @BaltCoGov: The #covidvaccine is safe, effective, and free! Visit https://t.co/wa336m4oWg to learn more about it and sign up for the reg…",jbwachter,"Maryland, USA",['covidvaccine']
2021-03-25 12:02:34,@BreakingNewsKE @CapitalFMKenya Use the cash that's funding this #BBINonsense to buy more #vaccination #CovidVaccine   for our elderly. #COVID19,Ck_Nrb,Kenya,"['BBINonsense', 'vaccination', 'CovidVaccine', 'COVID19']"
2021-03-25 12:02:32,"The UAE has administered 7,730,375 doses of the #Covid19Vaccine to date, authorities announced.

127,047 doses of the vaccine were administered in the last 24 hours. The net dose rate is 78.16  per 100 people. 

https://t.co/TGX8vYImm6 

@NCEMAUAE

#TogetherWeRecover https://t.co/coYij2Cler",khaleejtimes,United Arab Emirates,"['Covid19Vaccine', 'TogetherWeRecover']"
2021-03-25 12:02:29,"RT @N_TandridgePCN: The fantastic volunteers from the #Westway are having a chilly, but sunny morning greeting our local residents on the #…",jonpleung,"Reigate, Surrey, UK",['Westway']
2021-03-25 12:02:28,RT @hotvickkrishna: How the mRNA Vaccine (Moderna/Pfizer) works #Pfizer #Moderna #vaccinated #vaccine  #VaccinesWork #COVIDー19 #coronavirus…,KIMANIMUCHINA1,"Nairobi,Limuru","['Pfizer', 'Moderna', 'vaccinated', 'vaccine', 'VaccinesWork', 'COVIDー19', 'coronavirus']"
2021-03-25 12:02:25,Can someone go back in time and tell me to get this shot in my right arm? 🤣 I sleep on my left arm and it's SORE. But I'm so happy to have round one of the vaccine done! 💉💉💉 #CovidVaccine https://t.co/84aagXoUZL,CharmayneAnn,"Denver, CO",['CovidVaccine']
2021-03-25 12:02:24,RT @davidmweissman: @POTUS I literally just got off the phone with my VA clinic and I have an appointment this Saturday for the #johnsonand…,Marie6501325650,,[]
2021-03-25 12:02:15,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",djackson29721,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:02:15,"RT @ndtv: Watch | ""16,000 adverse events reported after 1st dose of vaccine. 99.5% adverse event reported were mild in nature"": NK Arora, A…",sashabeebaba,"Bengaluru South, India",[]
2021-03-25 12:02:10,@GDChill1 and I received our 2nd #Pfiezer #CovidVaccine today. https://t.co/DZaYnLYLeA,SheRev,Upstate/CNY,"['Pfiezer', 'CovidVaccine']"
2021-03-25 12:02:06,RT @WGNRadio: .@ChiPublicHealth Dr Wilnise Jasmin warns about false text messages circulating about vaccine expiring at United Center. Hear…,WilniseJ,NYC-Chicago-Baltimore-Chicago,[]
2021-03-25 12:02:02,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",jomoAndy,Classified ◎,['Covid19Vaccine']
2021-03-25 12:02:01,Best thing I've heard all week. Needing a vaccine to go to the pub. #VaccinePassport #COVID19 #CovidVaccine #offtothePUB,alsarcastic,"Darlington, England","['VaccinePassport', 'COVID19', 'CovidVaccine', 'offtothePUB']"
2021-03-25 12:01:58,"Do you research what you read on social media? Check before you share to make sure what you’re reading is accurate. Vaccines can save lives.

The NHS is the best source of info about the #COVIDVaccine - more information👇

https://t.co/S4aCzU0uFV https://t.co/HS9bzmSd7W",seftoncouncil,"Sefton, Merseyside",['COVIDVaccine']
2021-03-25 12:01:57,"Had my first AstraZeneca jab 💉 this morning at the Brighton centre, well organised and very quick turnaround, thanks to the NHS 👍👋👋👋 #COVID19 #CovidVaccine #AstraZeneca #NHS",danielos1967,"Hove, England","['COVID19', 'CovidVaccine', 'AstraZeneca', 'NHS']"
2021-03-25 12:01:56,"The #covidvaccine is safe, effective, and free! Visit https://t.co/wa336m4oWg to learn more about it and sign up for the registry. 

#CancelCovid 
#HealingStartsHere https://t.co/flbjp9F3VQ",BaltCoGov,"Baltimore County, Maryland","['covidvaccine', 'CancelCovid', 'HealingStartsHere']"
2021-03-25 12:01:52,"Do you research what you read on social media? Check before you share to make sure what you’re reading is accurate. Vaccines can save lives.
The NHS is the best source of info about the #COVIDVaccine #FalseInformation https://t.co/MPFjvh77c8",LearningDisEng,"England, United Kingdom","['COVIDVaccine', 'FalseInformation']"
2021-03-25 12:01:47,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",pjlacasse22,United States,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:01:43,#SamuettaDrew: The #COVIDVaccine was Developed Quickly. Facts On Why https://t.co/UbGms2hT8a https://t.co/DhNf24iMcN,BhamTimes,"Birmingham, AL","['SamuettaDrew', 'COVIDVaccine']"
2021-03-25 12:01:38,"RT @IslamRizza: Just waiting for the government  to offer us free vitamins, minerals, herbs, non-GMO fruits &amp; vegetables, student loan debt…",transformed_be,United States,[]
2021-03-25 12:01:33,RT @drjohnacrosby: Sgt Crosby (Dad) has now joined me in the second dose club! Here he is in his glory days @DurhamPolice #CovidVaccine #Th…,LouiseCrosby1,,['CovidVaccine']
2021-03-25 12:01:31,"Siobhan from Canices Road #vaccinated 
Great day for the people we support @StMichaelsHouse 
@HSECHODNCC @AnneRabbitte https://t.co/3DXE1KGgTk",LizReynoldsDub,"Dublin City, Ireland",['vaccinated']
2021-03-25 12:01:14,"RT @_Sarah_Gager: To date, Bartle’s Pharmacy in Oxford has #vaccinated close to 5,000 people in #Chenango Co. Pharmacies are playing an ins…",drsplace,"New York, USA","['vaccinated', 'Chenango']"
2021-03-25 12:01:10,"RT @IslamRizza: Just waiting for the government  to offer us free vitamins, minerals, herbs, non-GMO fruits &amp; vegetables, student loan debt…",TolesMiguel,,[]
2021-03-25 12:01:07,"The NHS will never ask you to share bank details or pay for the COVID-19 vaccine.

Report anything you receive that looks suspicious to: https://t.co/ZyYLNPAOVl

#CovidVaccine https://t.co/JqgxQlbL8I",RWT_PrimaryCare,,['CovidVaccine']
2021-03-25 12:01:04,"#COVIDVaccine Q&amp;As 

◼️ Can each local authority decide who can and can’t be vaccinated? Why are there differences across boroughs? 

Watch our Director of Public Health answer this in the video below ⬇️ 

For more info about priority groups visit: 🌐 https://t.co/wmgnbSZ1EV https://t.co/yCQKLSGoJj",haringeycouncil,"Haringey, London",['COVIDVaccine']
2021-03-25 12:01:02,"RT @PSofKenya: Our CEO Dr. @DaniellaMunene  receiving her First dose of #CovidVaccine 
This is immediately after #PSC2021🔗💊 Where @DrMercyH…",HezronMunyakin,,"['CovidVaccine', 'PSC2021']"
2021-03-25 12:01:00,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",dvlnd3,Lower Westchester Co. NY,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:58,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",emweinert,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:54,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Qq1325,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:52,"Grappenhall symptom-free testing site relocated
Symptom-free coronavirus testing for residents will stay in Grappenhall
https://t.co/Jm7HZ6MbKu
@WarringtonBC #covid19 #coronavirus #CovidVaccine #Grappenhall #testingsites #COvidsymptoms #testandtrace #selfisolate @NHSuk #PCRTest https://t.co/3YGQCFK9N7",LocallyNews247,,"['covid19', 'coronavirus', 'CovidVaccine', 'Grappenhall', 'testingsites', 'COvidsymptoms', 'testandtrace', 'selfisolate', 'PCRTest']"
2021-03-25 12:00:49,RT @NovantHealth: A happy hump day for 300 community members who received their first dose of the #COVID19Vaccine at the @DavieYMCA! Our mo…,sbanks336,"Bermuda Run, NC",['COVID19Vaccine']
2021-03-25 12:00:49,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",chris52leo,Catskill Mts.,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:46,RT @WRES_team: Thank you to all #OurNHSPeople who have taken up the #COVIDVaccine to protect yourself and those you care for #ThankYouNHS @…,JacquelineLD,London & Cirencester via Wales,"['OurNHSPeople', 'COVIDVaccine', 'ThankYouNHS']"
2021-03-25 12:00:46,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Lemon8012,"Pennsylvania, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:38,"Find out new important information on Covid-19 Vaccinations and locations at; https://t.co/qWjZBGjmk5 
Georgia residents have opportunities to apply online for the Covid-19 Vaccine at; https://t.co/qWjZBGjmk5 #CovidVaccine #COVID-19 https://t.co/YeiSQLIJ6T",RGstaffingatl,"Atlanta,GA","['CovidVaccine', 'COVID']"
2021-03-25 12:00:36,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Oldlady12345,"Fitchburg, WI","['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:35,"🗣️ NEW LANGUAGES!

Our #coronavirus vaccine guidance is now available in:
#Amharic
#French
#Indonesian
#Malayalam
#Polish
#Portuguese
#Spanish
#Romanian
#Turkish
#Twi
#Urdu
Download here 👉 https://t.co/o8y49KALm7

RT to ensure everyone can access essential #COVID19vaccine info. https://t.co/f8u0tMZ4wF",DOTW_UK,020 7167 5789,"['coronavirus', 'Amharic', 'French', 'Indonesian', 'Malayalam', 'Polish', 'Portuguese', 'Spanish', 'Romanian', 'Turkish', 'Twi', 'Urdu', 'COVID19vaccine']"
2021-03-25 12:00:25,"Learn from Dr. Aka Agunbiade, a Nigerian-American physician and comedian, as he corrects common rumors about the #COVID19vaccine through a patient-doctor re-enactment.

Learn more: https://t.co/wqsjbTyPkE

#tchd #adamscounty #arapahoecounty #douglascounty https://t.co/lsQqlbfBg0",TCHDHealth,"Greenwood Village, CO","['COVID19vaccine', 'tchd', 'adamscounty', 'arapahoecounty', 'douglascounty']"
2021-03-25 12:00:24,"RT @jkwan_md: Seniors &amp; people who are immunocompromised should *not* have to wait until July for their 2nd dose of #CovidVaccine.💉📅

I hop…",kirmitsplace,"Toronto, Ontario",['CovidVaccine']
2021-03-25 12:00:23,"Rajdip from #Swindon explains why she had her Covid-19 #vaccine and how it has given her peace of mind. 

Keep yourself and your loved ones safe by getting vaccinated when you're eligible.

#vaccinated https://t.co/bKzzk9FHac",NHSBSWCCG,BSW,"['Swindon', 'vaccine', 'vaccinated']"
2021-03-25 12:00:23,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",natca1_,,"['KrispyKreme', 'vaccinated']"
2021-03-25 12:00:16,"📱 The #NHS is sending texts to some people to invite them to book a #COVID19vaccine appointment. These may come from a local NHS service or from ‘NHSvaccine’.

Remember❗ The NHS will never arrive unannounced at your home to administer the vaccine 👇 
https://t.co/TuU1JhNGEZ https://t.co/3ztwO1DTB6",NHSNlandCCG,Northumberland,"['NHS', 'COVID19vaccine']"
2021-03-25 12:00:15,Be sure to read @JoeBrunoWSOC9's thread in this tweet.  Lots of great info.  Sign up for his tweet notifications and you will find a spot for your #CovidVaccine #NorthCarolina https://t.co/JiQXCKYwAp,BullyPullpit,USA,"['CovidVaccine', 'NorthCarolina']"
2021-03-25 12:00:14,"RT @brijdoshi: Every right comes with a  responsibility.

Took a step forward towards my responsibility.

#vaccinated 
#COVID19Vaccination…",kalpeshravals,"Jamnagar, India","['vaccinated', 'COVID19Vaccination']"
2021-03-25 12:00:02,The pros and pitfalls of #vaccine passports: Why opening up travel for people who have had their #COVIDvaccine could open the door for further discrimination and inequality. https://t.co/h6x5HWqsD1,Bhekisisa_MG,Johannesburg,"['vaccine', 'COVIDvaccine']"
2021-03-25 12:00:02,"68C Practical Nursing Specialists Pvt. Ariel Muraira (left) &amp; Pvt. Antonio Manuel (right) pictured with  Maj. Veronica Thomas (center) OIC,  #MEDCoE #COVID19vaccine detail that augments #BAMC personnel at #JBSA.  

#ThisIsMySquad #GetTheShot @TRADOC @PaulFunk2 @DennisLeMaster7 https://t.co/mCgOTC1cHQ",medcoe,"JBSA-Fort Sam Houston, Texas","['MEDCoE', 'COVID19vaccine', 'BAMC', 'JBSA', 'ThisIsMySquad', 'GetTheShot']"
2021-03-25 12:00:00,"The #COVIDVaccine is safe, secure, and free of cost. To get vaccinated, send your CNIC number (without dashes) on 1166 today. 

#KhairKhwah #COVIDVaccine #ThirdWave https://t.co/QJnMzbCXkY",Khairkhwah_PK,,"['COVIDVaccine', 'KhairKhwah', 'COVIDVaccine', 'ThirdWave']"
2021-03-25 12:00:00,9/10 people living in the poorest countries may not access a #COVID19Vaccine this year. What is the @WorldBank's role in promoting a #PeoplesVaccine? We are 24 hours away from our #SMCSO21 priority event tomorrow @ 8-9:30am EST! Join via the WB Livestream: https://t.co/mN2hbBOnAb https://t.co/qvf9MQZgDS,OxfamIFIs,"Washington, DC","['COVID19Vaccine', 'PeoplesVaccine', 'SMCSO21']"
2021-03-25 11:59:54,"@JessicaD312 @News12NJ That is great, but other areas are still infected and not vaccinated yet. I remember trying to get into college we had to be #vaccinated I pray you guys the best stay strong 💪🏾💯",ThugAngel11,"Jersey City, N.J.",['vaccinated']
2021-03-25 11:59:48,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",dedurgin,"South Orleans, Mass","['KrispyKreme', 'vaccinated']"
2021-03-25 11:59:43,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ShellE719,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:59:21,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",alti90,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:59:18,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",keru_mwangi,,['Covid19Vaccine']
2021-03-25 11:59:10,RT @AyeshaaSiddiqa: London’s oldest mosque “Fazal Mosque” becomes vaccination centre. It shows how much the whole of our community is suppo…,AzazAhmed777,,[]
2021-03-25 11:59:00,"RT @EvaUNICEF: UNICEF delivered 132,000 #COVID19vaccine doses to #SouthSudan🇸🇸 today. 

#EquitableAccess means reaching everyone, everywher…",aUWSadvyh5FHoNk,日本 愛知🇯🇵,"['COVID19vaccine', 'SouthSudan', 'EquitableAccess']"
2021-03-25 11:58:58,"RT @N_TandridgePCN: ...And we're off! With huge thanks to @METROBUS and our hosts, the @Tesco Caterham team. Please remember that we are do…",EmonFarrah,"South East, England",[]
2021-03-25 11:58:55,"RT @N_TandridgePCN: The fantastic volunteers from the #Westway are having a chilly, but sunny morning greeting our local residents on the #…",EmonFarrah,"South East, England",['Westway']
2021-03-25 11:58:55,"12 CVS locations show #CovidVaccine slots in VA:
Chester
Colonial Heights
Danville
Emporia
Hampton
Highland Springs
Lynchburg
Newport News
Pulaski
Richlands
Roanoke
Yorktown",FinderVaccine,,['CovidVaccine']
2021-03-25 11:58:52,RT @NewIndianXpress: @SumiSukanya @Namita_TNIE @XpressOdisha @gsvasu_TNIE Inability of people to get themselves registered after the first…,unitune6,,[]
2021-03-25 11:58:51,"RT @jkwan_md: Seniors &amp; people who are immunocompromised should *not* have to wait until July for their 2nd dose of #CovidVaccine.💉📅

I hop…",KatheyRowsome,,['CovidVaccine']
2021-03-25 11:58:51,My vaccination appointment tomorrow is in no way connected to the new `need-jab-to-get-beer' pub rule.....truly.....entirely unrelated.....#CovidVaccine,JerryLawton,"London, England",['CovidVaccine']
2021-03-25 11:58:44,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",cliffhangerCA,California,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:58:30,"If you're looking to get your older kids #vaccinated for COVID over spring break, there are tons of tips &amp; tricks to secure an appointment on this Facebook page. A big thank you to the creators!

https://t.co/ieYoyvLUy5",OhioPA4V,"Ohio, USA",['vaccinated']
2021-03-25 11:58:28,"RT @oyominto: MoH sceptic about the sale of AstraZeneca vaccine in Kenya. #CovidVaccine 
READ&gt;MoH sceptic about the sale of AstraZeneca vac…",eveboss23,,['CovidVaccine']
2021-03-25 11:58:25,RT @NHSMidlands: Thank you to @ITVCentral for sharing this important message to ensure everyone can have confidence in the #COVID19vaccine.…,HealthInfoNotts,Nottinghamshire,['COVID19vaccine']
2021-03-25 11:58:19,RT @NHSMidlands: Thank you to @ITVCentral for sharing this important message to ensure everyone can have confidence in the #COVID19vaccine.…,leolionmark,,['COVID19vaccine']
2021-03-25 11:58:02,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",DaCaptivating1,My skin honey!,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:57:59,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",PrincessHabibi0,"Maryland, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:57:56,"The documentary that's credited with kickstarting the current anti-vaccine movement: https://t.co/OqESBMtOwr
#vaccinated #antivaxerskifetiši #antivaxx #VaccinePassports",gerdflynn,NYC,"['vaccinated', 'antivaxerskifetiši', 'antivaxx', 'VaccinePassports']"
2021-03-25 11:57:51,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",HeidiHafeken,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:57:51,"“Zi Data Science Lab” have already modelled this:
https://t.co/qdY6CUZSBj
#COVID19 #CovidVaccine https://t.co/AmDv9PrLR7",murmosh,,"['COVID19', 'CovidVaccine']"
2021-03-25 11:57:40,"RT @AAgnihotriKhan: Official post by @BeingSalmanKhan Took my first dose of vaccine today.... ❤️😘
#SalmanKhan #COVID19 #Twitter #CovidVacci…",KtPtalks,,"['SalmanKhan', 'COVID19', 'Twitter']"
2021-03-25 11:57:34,"Every right comes with a  responsibility.

Took a step forward towards my responsibility.

#vaccinated 
#COVID19Vaccination https://t.co/v5z5SMy2bN",brijdoshi,"Gujarat, India","['vaccinated', 'COVID19Vaccination']"
2021-03-25 11:57:28,"RT @Communities_INC: With a concerningly low uptake of the #COVIDvaccine among the #BAME community, it's in all of our interests to address…",SamHarriss00,"Nottingham, England","['COVIDvaccine', 'BAME']"
2021-03-25 11:57:21,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",PhaedrusM42,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:57:17,"RT @LindsayBbent: This gif is just.... wow. 

Seeing vaccination rates alongside hospitalisation rates like this is incredible.  

Get your…",Qubsu_Advice,,[]
2021-03-25 11:57:11,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Catherine_Haro,"Miami, FL ♿🦻","['KrispyKreme', 'vaccinated']"
2021-03-25 11:57:03,"💥NEW: Denmark to extend suspension of AstraZeneca vaccine, report says: Denmark was among the first countries in Europe to temporarily suspend the use of the vaccine #Covidvaccine https://t.co/jOAhzuOBDi",roguenewsAI,,['Covidvaccine']
2021-03-25 11:56:53,RT @Jakeygraupner: I do not understand the furore over us having vaccination certificates. Far easier just to track and trace those nanotra…,trackntracer,,[]
2021-03-25 11:56:47,I do not understand the furore over us having vaccination certificates. Far easier just to track and trace those nanotrackers we all have in our bloodstreams now? #HAHAHA #CovidVaccine #VaccinePassports,Jakeygraupner,,"['HAHAHA', 'CovidVaccine', 'VaccinePassports']"
2021-03-25 11:56:46,"#IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can register on the Co-WIN portal for getting the #COVIDVaccine. 

#LargestVaccineDrive #Unite2FightCorona #JanAndolan 
@SpokespersonMoD @diprjk @PMOIndia @rajnathsingh https://t.co/Cwk00Rcg58",prodefencejammu,"Jammu, Jammu And Kashmir","['IndiaFightsCorona', 'COVIDVaccine', 'LargestVaccineDrive', 'Unite2FightCorona', 'JanAndolan']"
2021-03-25 11:56:44,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ThugLifeSocial,South Florida,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:56:43,RT @NewIndianXpress: @SumiSukanya @Namita_TNIE @XpressOdisha @gsvasu_TNIE Inability of people to get themselves registered after the first…,xpresskerala,KOCHI,[]
2021-03-25 11:56:42,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",dichromaniac,"Dystopia Parkway, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:56:20,"RT @KateSimonh: Your community is here @PedsMamaDoc get stats plus more. Share if you like 🙏
@Docbasia @Nakhasi_MD @KTamirisaMD @DavidEpste…",yaqoub_lina,United States,[]
2021-03-25 11:56:19,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",poo_poo_platter,crawfordville fl,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:56:09,"RT @MDAndersonNews: “The best COVID-19 vaccine to get is the first one available to you,” says our Dr. Anita Ying: https://t.co/Guhney1jOM…",gaby_salmon_m,,[]
2021-03-25 11:56:06,"❗️Join the millions that have already been vaccinated.❗️

The NHS is urging anyone who is eligible for a #COVIDVaccine but has not yet had one to book their appointment in the next few days before slots fill up. https://t.co/i460FkIvYc",BristolCouncil,Bristol,['COVIDVaccine']
2021-03-25 11:56:03,RT @CraigReilly4: Fully vaccinated thanks to @NHSForthValley 💙 #CovidVaccine https://t.co/y9iGSKeBo3,NHSForthValley,Forth Valley,['CovidVaccine']
2021-03-25 11:56:01,"RT @NaheedD: ~200,000 people in Ontario &gt;80 years old have not had the #CovidVaccine or even booked an appointment... 

Imagine where we wo…",nclivet,"Oakville, Ontario",['CovidVaccine']
2021-03-25 11:55:56,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ltlakeo,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:55:55,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",KristiA70534163,"Wisconsin, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:55:52,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",openargs,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:55:52,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",chrislongview,"Florida, USA","['KrispyKreme', 'vaccinated']"
